Database generated on 2021-06-08 07:20:55 for BM33066 covering -590 to -460
Scores for Cambyses 7
Year   Score
-522 83.8186797735219
-575 56.85629262547454
-487 55.25854086919079
-498 54.83901124227761
-462 53.5531294875781
-539 52.8527653589689
-497 52.01973570309826
-557 50.810691339457144
-504 50.20021101555956
-533 49.832321411557515
-569 49.43248764341976
-586 49.07339621685761
-521 49.0396716900586
-468 48.76302146194896
-576 48.72618378591544
-523 48.52041156146383
-513 48.24520822817863
-550 48.19795354636839
-540 47.295619930781136
-480 47.22120654631179
-534 46.855586917411486
-584 46.80833185552734
-479 46.68276206749281
-581 46.48929200177686
-503 46.48107422228101
-582 46.45087398799406
-556 46.33633181301011
-509 46.273809905734225
-570 46.016566555016894
-505 45.86021507705927
-486 45.81199340863383
-514 45.65552993120429
-568 45.34439276578938
-467 45.31116311030642
-546 45.070729516062954
-559 44.81329307070988
-574 44.80382762796981
-520 44.49658367112304
-567 43.215836989414655
-464 43.164693123030546
-551 43.05628655063137
-558 42.731862904670166
-495 42.62517074110006
-545 42.54570899863365
-485 42.42829791238419
-510 42.41601612868378
-475 42.056541770991586
-532 41.93982762939884
-474 41.69108056532837
-492 41.634861489207886
-488 41.61521505160711
-511 41.322755410130156
-524 41.16089784418082
-463 41.159059716317664
-552 40.96008594001132
-516 40.25326402395505
-472 40.23929464327108
-585 40.05269486298713
-506 39.878632935074315
-469 39.73202670231308
-489 39.701093498090266
-580 39.29350136821868
-478 39.215295227066775
-541 39.19948975836229
-490 39.090330653084585
-548 38.8216785490646
-477 38.405035458446534
-473 38.24874366125892
-515 38.173573173004165
-578 38.09851355964509
-565 38.05303992141029
-502 37.95555824673003
-538 37.8509058276882
-470 37.69270582875999
-554 37.31346158511214
-589 37.21571273390876
-499 37.20620002091312
-549 37.14099144136059
-571 37.08773294250797
-577 36.97735228899644
-587 36.951597451106785
-496 36.91756938394693
-583 36.87439146339822
-491 36.633199958749486
-526 36.55664094789857
-560 36.531212106893605
-579 35.99465749123036
-476 35.90056513329121
-535 35.85582653517273
-494 35.650296692947755
-527 35.59024518824314
-529 35.376355571400836
-484 35.15590117761098
-543 35.040717932060375
-507 34.99130123067971
-530 34.95736314487347
-525 34.91176481875139
-573 34.83629254275236
-482 34.69343459911103
-466 34.6691831309954
-542 34.58387930169754
-537 34.58330275463393
-500 34.33054375284518
-512 34.198826187625215
-471 34.13623684294489
-544 34.11863368559036
-508 34.09289402305416
-547 33.97870382911556
-562 33.9531432392777
-518 33.87500736585251
-566 33.665814074958995
-563 33.343267115856364
-561 33.100916967543384
-465 33.036003386542475
-528 32.78542968854608
-553 32.61253808751661
-517 32.53189855867232
-481 32.425293272006726
-564 32.31569692156463
-555 32.22754934420309
-493 31.419671122788426
-536 30.951142522374102
-590 30.846506720513055
-483 30.832650068966313
-501 30.755207554483786
-531 30.511984292902497
-519 30.48130164555834
-588 30.212568300672384
-572 29.797592340454795
