Database generated on 2021-06-06 17:05:29 for VAT4956 covering -620 to -510
Scores for Nebuchadnezzar 37 (Lunar Six Only)
Year   Score
-567 5.572940549272878
-568 5.024506832663561
-603 4.382815221630694
-620 4.045357208796003
-618 3.954281825650126
-586 3.945479050249102
-550 3.8896512102775365
-602 3.7830758193426184
-549 3.7722556263841427
-575 3.668328790852181
-583 3.6532250164735003
-564 3.6522412897839365
-605 3.585371990908162
-582 3.5769254326097397
-527 3.5059950536332503
-532 3.4984138532972473
-548 3.461302011352996
-579 3.4417675543412654
-528 3.4417612795037846
-604 3.412941701288088
-540 3.382924814758236
-533 3.3739629123002692
-545 3.3442301500037694
-522 3.3401039672939716
-526 3.3293593394292706
-556 3.305494711843047
-593 3.298955873293556
-537 3.2884729761713944
-515 3.284033505487443
-546 3.260352315680432
-598 3.2501527512564787
-614 3.2473191338074017
-617 3.2249000228469447
-523 3.220384221661634
-611 3.2156032111017083
-541 3.214653455515429
-569 3.2097073585305527
-565 3.208494906829199
-592 3.1894434135590806
-539 3.1790918834526094
-606 3.166837377031345
-585 3.149247405374625
-521 3.120785000240753
-581 3.1183997157487853
-520 3.1137418395070218
-577 3.1102683925664203
-595 3.1081806541475014
-574 3.1026548050503746
-590 3.1023405864913878
-612 3.0913453617009923
-616 3.074855576304192
-524 3.058783456232631
-551 3.0581135714459067
-557 3.0184469949103345
-534 3.0130547169566126
-578 3.0028742410802836
-601 2.9988779138432253
-518 2.988079332378062
-619 2.9742239304825357
-519 2.960116212367971
-576 2.9409029281443133
-558 2.935246136040829
-587 2.919950940101204
-594 2.9170350216903334
-536 2.913200987014405
-600 2.8890643029752194
-562 2.86664598292142
-542 2.84089366069786
-584 2.807828413242505
-573 2.8052746139861946
-552 2.792371020387123
-615 2.784372262518403
-563 2.7768652113161894
-610 2.7715879244327226
-529 2.7595649312203077
-609 2.758361946189936
-510 2.749901096673717
-555 2.7186689001081437
-516 2.6679265479621193
-525 2.6608981938143272
-517 2.6604445074059324
-530 2.656785413164423
-560 2.613067555001794
-538 2.5930583446903426
-613 2.588483686490074
-588 2.574190886769789
-547 2.562617467145563
-512 2.546976740067047
-608 2.546292833527044
-553 2.53844388273738
-514 2.5365177296767487
-535 2.5226860461515566
-571 2.50081484429485
-607 2.4898507023247074
-570 2.4831632881971473
-599 2.4687358155447767
-513 2.439761370537351
-544 2.434981608787581
-511 2.42572336399938
-589 2.4253291183433427
-531 2.411014601466543
-559 2.4051639728547602
-566 2.399507342381787
-591 2.3827937838611306
-572 2.378745417052626
-580 2.3732825662113792
-554 2.362848374366243
-561 2.2892529386925546
-543 2.2497064178939645
-597 2.1153068398838015
-596 2.0055214776061328
